snapshot_id,timestamp,good_count,bad_count,source_timestamp_count,server_timestamp_count,source_min_timestamp,source_max_timestamp,source_timestamp_reference,sync_spread_ms,connected,health
1,2026-09-25T11:31:07.168172+00:00,83,0,83,0,2026-09-25T13:00:12.373753+00:00,2026-09-25T13:00:12.538763+00:00,2026-09-25T13:00:12.538763+00:00,165.01,True,ok
2,2026-09-25T11:31:07.511942+00:00,83,0,83,0,2026-09-25T13:00:12.802778+00:00,2026-09-25T13:00:12.890783+00:00,2026-09-25T13:00:12.890783+00:00,88.005,True,ok
3,2026-09-25T11:31:07.851537+00:00,83,0,83,0,2026-09-25T13:00:13.144797+00:00,2026-09-25T13:00:13.230802+00:00,2026-09-25T13:00:13.230802+00:00,86.005,True,ok
4,2026-09-25T11:31:08.195900+00:00,83,0,83,0,2026-09-25T13:00:13.483817+00:00,2026-09-25T13:00:13.574822+00:00,2026-09-25T13:00:13.574822+00:00,91.005,True,ok
5,2026-09-25T11:31:08.539290+00:00,83,0,83,0,2026-09-25T13:00:13.829837+00:00,2026-09-25T13:00:13.917842+00:00,2026-09-25T13:00:13.917842+00:00,88.005,True,ok
6,2026-09-25T11:31:08.886292+00:00,83,0,83,0,2026-09-25T13:00:14.173856+00:00,2026-09-25T13:00:14.263861+00:00,2026-09-25T13:00:14.263861+00:00,90.005,True,ok
7,2026-09-25T11:31:09.230975+00:00,83,0,83,0,2026-09-25T13:00:14.519876+00:00,2026-09-25T13:00:14.609881+00:00,2026-09-25T13:00:14.609881+00:00,90.005,True,ok
8,2026-09-25T11:31:09.612684+00:00,83,0,83,0,2026-09-25T13:00:14.866896+00:00,2026-09-25T13:00:14.966902+00:00,2026-09-25T13:00:14.966902+00:00,100.006,True,ok
9,2026-09-25T11:31:09.975022+00:00,83,0,83,0,2026-09-25T13:00:15.251918+00:00,2026-09-25T13:00:15.351924+00:00,2026-09-25T13:00:15.351924+00:00,100.006,True,ok
10,2026-09-25T11:31:10.323211+00:00,83,0,83,0,2026-09-25T13:00:15.608938+00:00,2026-09-25T13:00:15.701944+00:00,2026-09-25T13:00:15.701944+00:00,93.006,True,ok
11,2026-09-25T11:31:10.714518+00:00,83,0,83,0,2026-09-25T13:00:15.967959+00:00,2026-09-25T13:00:16.067965+00:00,2026-09-25T13:00:16.067965+00:00,100.006,True,ok
12,2026-09-25T11:31:11.167751+00:00,83,0,83,0,2026-09-25T13:00:16.348981+00:00,2026-09-25T13:00:16.520991+00:00,2026-09-25T13:00:16.520991+00:00,172.01,True,ok
13,2026-09-25T11:31:11.625101+00:00,83,0,83,0,2026-09-25T13:00:16.803007+00:00,2026-09-25T13:00:16.984017+00:00,2026-09-25T13:00:16.984017+00:00,181.01,True,ok
14,2026-09-25T11:31:12.027162+00:00,83,0,83,0,2026-09-25T13:00:17.322036+00:00,2026-09-25T13:00:17.406041+00:00,2026-09-25T13:00:17.406041+00:00,84.005,True,ok
15,2026-09-25T11:31:12.424171+00:00,83,0,83,0,2026-09-25T13:00:17.663056+00:00,2026-09-25T13:00:17.787063+00:00,2026-09-25T13:00:17.787063+00:00,124.007,True,ok
16,2026-09-25T11:31:12.816789+00:00,83,0,83,0,2026-09-25T13:00:18.076079+00:00,2026-09-25T13:00:18.184086+00:00,2026-09-25T13:00:18.184086+00:00,108.007,True,ok
17,2026-09-25T11:31:13.229511+00:00,83,0,83,0,2026-09-25T13:00:18.516105+00:00,2026-09-25T13:00:18.608110+00:00,2026-09-25T13:00:18.608110+00:00,92.00500000000001,True,ok
18,2026-09-25T11:31:13.580955+00:00,83,0,83,0,2026-09-25T13:00:18.863124+00:00,2026-09-25T13:00:18.953130+00:00,2026-09-25T13:00:18.953130+00:00,90.006,True,ok
19,2026-09-25T11:31:13.947891+00:00,83,0,83,0,2026-09-25T13:00:19.214145+00:00,2026-09-25T13:00:19.305150+00:00,2026-09-25T13:00:19.305150+00:00,91.005,True,ok
20,2026-09-25T11:31:14.302562+00:00,83,0,83,0,2026-09-25T13:00:19.595166+00:00,2026-09-25T13:00:19.681171+00:00,2026-09-25T13:00:19.681171+00:00,86.005,True,ok
21,2026-09-25T11:31:14.679562+00:00,83,0,83,0,2026-09-25T13:00:19.937186+00:00,2026-09-25T13:00:20.038192+00:00,2026-09-25T13:00:20.038192+00:00,101.006,True,ok
22,2026-09-25T11:31:15.023462+00:00,83,0,83,0,2026-09-25T13:00:20.312207+00:00,2026-09-25T13:00:20.402213+00:00,2026-09-25T13:00:20.402213+00:00,90.006,True,ok
23,2026-09-25T11:31:15.381729+00:00,83,0,83,0,2026-09-25T13:00:20.656227+00:00,2026-09-25T13:00:20.745232+00:00,2026-09-25T13:00:20.745232+00:00,89.005,True,ok
24,2026-09-25T11:31:15.736707+00:00,83,0,83,0,2026-09-25T13:00:21.015248+00:00,2026-09-25T13:00:21.114253+00:00,2026-09-25T13:00:21.114253+00:00,99.005,True,ok
