snapshot_id,timestamp,source_timestamp_reference,sync_spread_ms,ms.turntable.transfer.source_ts,ms.turntable.transfer.server_ts,ms.turntable.conveyor.source_ts,ms.turntable.conveyor.server_ts,ms.sensor.conveyor.source_ts,ms.sensor.conveyor.server_ts,ms.turntable.saw.source_ts,ms.turntable.saw.server_ts,ms.transfer.turntable.source_ts,ms.transfer.turntable.server_ts,ms.oven.slider_inside.source_ts,ms.oven.slider_inside.server_ts,ms.oven.slider_outside.source_ts,ms.oven.slider_outside.server_ts,ms.transfer.oven.source_ts,ms.transfer.oven.server_ts,ms.sensor.oven.source_ts,ms.sensor.oven.server_ts,ms.motor.turntable_cw.source_ts,ms.motor.turntable_cw.server_ts,ms.motor.turntable_ccw.source_ts,ms.motor.turntable_ccw.server_ts,ms.motor.conveyor.source_ts,ms.motor.conveyor.server_ts,ms.motor.saw.source_ts,ms.motor.saw.server_ts,ms.motor.slider_in.source_ts,ms.motor.slider_in.server_ts,ms.motor.slider_out.source_ts,ms.motor.slider_out.server_ts,ms.motor.transfer_oven.source_ts,ms.motor.transfer_oven.server_ts,ms.motor.transfer_turntable.source_ts,ms.motor.transfer_turntable.server_ts,ms.process.burn.source_ts,ms.process.burn.server_ts,ms.air.compressor.source_ts,ms.air.compressor.server_ts,ms.valve.vacuum.source_ts,ms.valve.vacuum.server_ts,ms.valve.transfer.source_ts,ms.valve.transfer.server_ts,ms.valve.oven_door.source_ts,ms.valve.oven_door.server_ts,ms.valve.ejector.source_ts,ms.valve.ejector.server_ts,hbw.ref.horizontal.source_ts,hbw.ref.horizontal.server_ts,hbw.sensor.inside.source_ts,hbw.sensor.inside.server_ts,hbw.sensor.outside.source_ts,hbw.sensor.outside.server_ts,hbw.ref.vertical.source_ts,hbw.ref.vertical.server_ts,hbw.ref.cantilever_front.source_ts,hbw.ref.cantilever_front.server_ts,hbw.ref.cantilever_back.source_ts,hbw.ref.cantilever_back.server_ts,hbw.sensor.trail_bottom.source_ts,hbw.sensor.trail_bottom.server_ts,hbw.sensor.trail_top.source_ts,hbw.sensor.trail_top.server_ts,hbw.motor.conveyor_forward.source_ts,hbw.motor.conveyor_forward.server_ts,hbw.motor.conveyor_backward.source_ts,hbw.motor.conveyor_backward.server_ts,hbw.motor.crane_rack.source_ts,hbw.motor.crane_rack.server_ts,hbw.motor.crane_conveyor.source_ts,hbw.motor.crane_conveyor.server_ts,hbw.motor.crane_down.source_ts,hbw.motor.crane_down.server_ts,hbw.motor.crane_up.source_ts,hbw.motor.crane_up.server_ts,hbw.motor.cantilever_forward.source_ts,hbw.motor.cantilever_forward.server_ts,hbw.motor.cantilever_backward.source_ts,hbw.motor.cantilever_backward.server_ts,hbw.encoder.horizontal1.source_ts,hbw.encoder.horizontal1.server_ts,hbw.encoder.horizontal2.source_ts,hbw.encoder.horizontal2.server_ts,hbw.encoder.vertical1.source_ts,hbw.encoder.vertical1.server_ts,hbw.encoder.vertical2.source_ts,hbw.encoder.vertical2.server_ts,c.ref.vertical.source_ts,c.ref.vertical.server_ts,c.ref.horizontal.source_ts,c.ref.horizontal.server_ts,c.ref.rotate.source_ts,c.ref.rotate.server_ts,c.motor.up.source_ts,c.motor.up.server_ts,c.motor.down.source_ts,c.motor.down.server_ts,c.motor.backward.source_ts,c.motor.backward.server_ts,c.motor.forward.source_ts,c.motor.forward.server_ts,c.motor.cw.source_ts,c.motor.cw.server_ts,c.motor.ccw.source_ts,c.motor.ccw.server_ts,c.air.compressor.source_ts,c.air.compressor.server_ts,c.valve.vacuum.source_ts,c.valve.vacuum.server_ts,c.encoder.vertical1.source_ts,c.encoder.vertical1.server_ts,c.encoder.vertical2.source_ts,c.encoder.vertical2.server_ts,c.encoder.horizontal1.source_ts,c.encoder.horizontal1.server_ts,c.encoder.horizontal2.source_ts,c.encoder.horizontal2.server_ts,c.encoder.rotate1.source_ts,c.encoder.rotate1.server_ts,c.encoder.rotate2.source_ts,c.encoder.rotate2.server_ts,pm.sensor.entry.source_ts,pm.sensor.entry.server_ts,pm.sensor.tool.source_ts,pm.sensor.tool.server_ts,pm.ref.top.source_ts,pm.ref.top.server_ts,pm.ref.bottom.source_ts,pm.ref.bottom.server_ts,pm.motor.conveyor_forward.source_ts,pm.motor.conveyor_forward.server_ts,pm.motor.conveyor_backward.source_ts,pm.motor.conveyor_backward.server_ts,pm.motor.tool_up.source_ts,pm.motor.tool_up.server_ts,pm.motor.tool_down.source_ts,pm.motor.tool_down.server_ts,sl.sensor.pulse.source_ts,sl.sensor.pulse.server_ts,sl.sensor.before_color.source_ts,sl.sensor.before_color.server_ts,sl.sensor.after_color.source_ts,sl.sensor.after_color.server_ts,sl.sensor.white.source_ts,sl.sensor.white.server_ts,sl.sensor.red.source_ts,sl.sensor.red.server_ts,sl.sensor.blue.source_ts,sl.sensor.blue.server_ts,sl.motor.conveyor.source_ts,sl.motor.conveyor.server_ts,sl.air.compressor.source_ts,sl.air.compressor.server_ts,sl.valve.white.source_ts,sl.valve.white.server_ts,sl.valve.red.source_ts,sl.valve.red.server_ts,sl.valve.blue.source_ts,sl.valve.blue.server_ts,sl.sensor.color_value.source_ts,sl.sensor.color_value.server_ts,local.crane_coord_h.source_ts,local.crane_coord_h.server_ts,local.crane_coord_v.source_ts,local.crane_coord_v.server_ts,local.crane_coord_r.source_ts,local.crane_coord_r.server_ts
2,2026-09-25T11:05:34.493219+00:00,2026-09-25T12:34:39.957104+00:00,88.005,2026-09-25T12:34:39.869099+00:00,,2026-09-25T12:34:39.876099+00:00,,2026-09-25T12:34:39.877100+00:00,,2026-09-25T12:34:39.878100+00:00,,2026-09-25T12:34:39.879100+00:00,,2026-09-25T12:34:39.880100+00:00,,2026-09-25T12:34:39.881100+00:00,,2026-09-25T12:34:39.882100+00:00,,2026-09-25T12:34:39.883100+00:00,,2026-09-25T12:34:39.884100+00:00,,2026-09-25T12:34:39.885100+00:00,,2026-09-25T12:34:39.886100+00:00,,2026-09-25T12:34:39.887100+00:00,,2026-09-25T12:34:39.888100+00:00,,2026-09-25T12:34:39.889100+00:00,,2026-09-25T12:34:39.890100+00:00,,2026-09-25T12:34:39.891100+00:00,,2026-09-25T12:34:39.892100+00:00,,2026-09-25T12:34:39.893100+00:00,,2026-09-25T12:34:39.894100+00:00,,2026-09-25T12:34:39.895101+00:00,,2026-09-25T12:34:39.896101+00:00,,2026-09-25T12:34:39.908101+00:00,,2026-09-25T12:34:39.898101+00:00,,2026-09-25T12:34:39.899101+00:00,,2026-09-25T12:34:39.900101+00:00,,2026-09-25T12:34:39.901101+00:00,,2026-09-25T12:34:39.902101+00:00,,2026-09-25T12:34:39.903101+00:00,,2026-09-25T12:34:39.904101+00:00,,2026-09-25T12:34:39.905101+00:00,,2026-09-25T12:34:39.906101+00:00,,2026-09-25T12:34:39.907101+00:00,,2026-09-25T12:34:39.897101+00:00,,2026-09-25T12:34:39.909101+00:00,,2026-09-25T12:34:39.910101+00:00,,2026-09-25T12:34:39.911101+00:00,,2026-09-25T12:34:39.912102+00:00,,2026-09-25T12:34:39.913102+00:00,,2026-09-25T12:34:39.914102+00:00,,2026-09-25T12:34:39.915102+00:00,,2026-09-25T12:34:39.916102+00:00,,2026-09-25T12:34:39.917102+00:00,,2026-09-25T12:34:39.918102+00:00,,2026-09-25T12:34:39.919102+00:00,,2026-09-25T12:34:39.920102+00:00,,2026-09-25T12:34:39.921102+00:00,,2026-09-25T12:34:39.922102+00:00,,2026-09-25T12:34:39.923102+00:00,,2026-09-25T12:34:39.924102+00:00,,2026-09-25T12:34:39.925102+00:00,,2026-09-25T12:34:39.926102+00:00,,2026-09-25T12:34:39.927102+00:00,,2026-09-25T12:34:39.928102+00:00,,2026-09-25T12:34:39.929102+00:00,,2026-09-25T12:34:39.930103+00:00,,2026-09-25T12:34:39.931103+00:00,,2026-09-25T12:34:39.932103+00:00,,2026-09-25T12:34:39.933103+00:00,,2026-09-25T12:34:39.934103+00:00,,2026-09-25T12:34:39.935103+00:00,,2026-09-25T12:34:39.936103+00:00,,2026-09-25T12:34:39.937103+00:00,,2026-09-25T12:34:39.938103+00:00,,2026-09-25T12:34:39.939103+00:00,,2026-09-25T12:34:39.940103+00:00,,2026-09-25T12:34:39.941103+00:00,,2026-09-25T12:34:39.942103+00:00,,2026-09-25T12:34:39.943103+00:00,,2026-09-25T12:34:39.944103+00:00,,2026-09-25T12:34:39.945103+00:00,,2026-09-25T12:34:39.946103+00:00,,2026-09-25T12:34:39.947104+00:00,,2026-09-25T12:34:39.948104+00:00,,2026-09-25T12:34:39.949104+00:00,,2026-09-25T12:34:39.950104+00:00,,2026-09-25T12:34:39.951104+00:00,,2026-09-25T12:34:39.952104+00:00,,2026-09-25T12:34:39.953104+00:00,,2026-09-25T12:34:39.954104+00:00,,2026-09-25T12:34:39.955104+00:00,,2026-09-25T12:34:39.956104+00:00,,2026-09-25T12:34:39.957104+00:00,
4,2026-09-25T11:05:35.203137+00:00,2026-09-25T12:34:40.667145+00:00,86.005,2026-09-25T12:34:40.581140+00:00,,2026-09-25T12:34:40.586140+00:00,,2026-09-25T12:34:40.598141+00:00,,2026-09-25T12:34:40.588140+00:00,,2026-09-25T12:34:40.600141+00:00,,2026-09-25T12:34:40.601141+00:00,,2026-09-25T12:34:40.591140+00:00,,2026-09-25T12:34:40.592140+00:00,,2026-09-25T12:34:40.593140+00:00,,2026-09-25T12:34:40.587140+00:00,,2026-09-25T12:34:40.595141+00:00,,2026-09-25T12:34:40.594141+00:00,,2026-09-25T12:34:40.596141+00:00,,2026-09-25T12:34:40.597141+00:00,,2026-09-25T12:34:40.610141+00:00,,2026-09-25T12:34:40.589140+00:00,,2026-09-25T12:34:40.590140+00:00,,2026-09-25T12:34:40.602141+00:00,,2026-09-25T12:34:40.603141+00:00,,2026-09-25T12:34:40.604141+00:00,,2026-09-25T12:34:40.605141+00:00,,2026-09-25T12:34:40.606141+00:00,,2026-09-25T12:34:40.607141+00:00,,2026-09-25T12:34:40.608141+00:00,,2026-09-25T12:34:40.609141+00:00,,2026-09-25T12:34:40.599141+00:00,,2026-09-25T12:34:40.611142+00:00,,2026-09-25T12:34:40.612142+00:00,,2026-09-25T12:34:40.613142+00:00,,2026-09-25T12:34:40.614142+00:00,,2026-09-25T12:34:40.626142+00:00,,2026-09-25T12:34:40.616142+00:00,,2026-09-25T12:34:40.617142+00:00,,2026-09-25T12:34:40.618142+00:00,,2026-09-25T12:34:40.619142+00:00,,2026-09-25T12:34:40.620142+00:00,,2026-09-25T12:34:40.621142+00:00,,2026-09-25T12:34:40.622142+00:00,,2026-09-25T12:34:40.623142+00:00,,2026-09-25T12:34:40.624142+00:00,,2026-09-25T12:34:40.625142+00:00,,2026-09-25T12:34:40.615142+00:00,,2026-09-25T12:34:40.627142+00:00,,2026-09-25T12:34:40.628142+00:00,,2026-09-25T12:34:40.629143+00:00,,2026-09-25T12:34:40.630143+00:00,,2026-09-25T12:34:40.631143+00:00,,2026-09-25T12:34:40.632143+00:00,,2026-09-25T12:34:40.633143+00:00,,2026-09-25T12:34:40.634143+00:00,,2026-09-25T12:34:40.635143+00:00,,2026-09-25T12:34:40.636143+00:00,,2026-09-25T12:34:40.637143+00:00,,2026-09-25T12:34:40.638143+00:00,,2026-09-25T12:34:40.639143+00:00,,2026-09-25T12:34:40.640143+00:00,,2026-09-25T12:34:40.641143+00:00,,2026-09-25T12:34:40.642143+00:00,,2026-09-25T12:34:40.643143+00:00,,2026-09-25T12:34:40.644143+00:00,,2026-09-25T12:34:40.645143+00:00,,2026-09-25T12:34:40.657144+00:00,,2026-09-25T12:34:40.647144+00:00,,2026-09-25T12:34:40.648144+00:00,,2026-09-25T12:34:40.649144+00:00,,2026-09-25T12:34:40.650144+00:00,,2026-09-25T12:34:40.651144+00:00,,2026-09-25T12:34:40.652144+00:00,,2026-09-25T12:34:40.653144+00:00,,2026-09-25T12:34:40.654144+00:00,,2026-09-25T12:34:40.655144+00:00,,2026-09-25T12:34:40.656144+00:00,,2026-09-25T12:34:40.646144+00:00,,2026-09-25T12:34:40.658144+00:00,,2026-09-25T12:34:40.659144+00:00,,2026-09-25T12:34:40.660144+00:00,,2026-09-25T12:34:40.661144+00:00,,2026-09-25T12:34:40.662144+00:00,,2026-09-25T12:34:40.663144+00:00,,2026-09-25T12:34:40.664145+00:00,,2026-09-25T12:34:40.665145+00:00,,2026-09-25T12:34:40.666145+00:00,,2026-09-25T12:34:40.667145+00:00,
6,2026-09-25T11:05:35.916921+00:00,2026-09-25T12:34:41.380185+00:00,86.00399999999999,2026-09-25T12:34:41.294181+00:00,,2026-09-25T12:34:41.299181+00:00,,2026-09-25T12:34:41.300181+00:00,,2026-09-25T12:34:41.301181+00:00,,2026-09-25T12:34:41.302181+00:00,,2026-09-25T12:34:41.303181+00:00,,2026-09-25T12:34:41.304181+00:00,,2026-09-25T12:34:41.305181+00:00,,2026-09-25T12:34:41.306181+00:00,,2026-09-25T12:34:41.307181+00:00,,2026-09-25T12:34:41.308181+00:00,,2026-09-25T12:34:41.309181+00:00,,2026-09-25T12:34:41.310181+00:00,,2026-09-25T12:34:41.311182+00:00,,2026-09-25T12:34:41.312182+00:00,,2026-09-25T12:34:41.313182+00:00,,2026-09-25T12:34:41.314182+00:00,,2026-09-25T12:34:41.315182+00:00,,2026-09-25T12:34:41.316182+00:00,,2026-09-25T12:34:41.317182+00:00,,2026-09-25T12:34:41.318182+00:00,,2026-09-25T12:34:41.319182+00:00,,2026-09-25T12:34:41.320182+00:00,,2026-09-25T12:34:41.321182+00:00,,2026-09-25T12:34:41.322182+00:00,,2026-09-25T12:34:41.323182+00:00,,2026-09-25T12:34:41.324182+00:00,,2026-09-25T12:34:41.325182+00:00,,2026-09-25T12:34:41.326182+00:00,,2026-09-25T12:34:41.327182+00:00,,2026-09-25T12:34:41.328183+00:00,,2026-09-25T12:34:41.329183+00:00,,2026-09-25T12:34:41.330183+00:00,,2026-09-25T12:34:41.331183+00:00,,2026-09-25T12:34:41.343183+00:00,,2026-09-25T12:34:41.333183+00:00,,2026-09-25T12:34:41.334183+00:00,,2026-09-25T12:34:41.335183+00:00,,2026-09-25T12:34:41.336183+00:00,,2026-09-25T12:34:41.337183+00:00,,2026-09-25T12:34:41.338183+00:00,,2026-09-25T12:34:41.339183+00:00,,2026-09-25T12:34:41.340183+00:00,,2026-09-25T12:34:41.341183+00:00,,2026-09-25T12:34:41.342183+00:00,,2026-09-25T12:34:41.332183+00:00,,2026-09-25T12:34:41.344183+00:00,,2026-09-25T12:34:41.345183+00:00,,2026-09-25T12:34:41.346184+00:00,,2026-09-25T12:34:41.347184+00:00,,2026-09-25T12:34:41.348184+00:00,,2026-09-25T12:34:41.349184+00:00,,2026-09-25T12:34:41.350184+00:00,,2026-09-25T12:34:41.351184+00:00,,2026-09-25T12:34:41.352184+00:00,,2026-09-25T12:34:41.364185+00:00,,2026-09-25T12:34:41.354184+00:00,,2026-09-25T12:34:41.355184+00:00,,2026-09-25T12:34:41.356184+00:00,,2026-09-25T12:34:41.357184+00:00,,2026-09-25T12:34:41.358184+00:00,,2026-09-25T12:34:41.359184+00:00,,2026-09-25T12:34:41.360184+00:00,,2026-09-25T12:34:41.361184+00:00,,2026-09-25T12:34:41.362184+00:00,,2026-09-25T12:34:41.363185+00:00,,2026-09-25T12:34:41.353184+00:00,,2026-09-25T12:34:41.365185+00:00,,2026-09-25T12:34:41.366185+00:00,,2026-09-25T12:34:41.367185+00:00,,2026-09-25T12:34:41.379185+00:00,,2026-09-25T12:34:41.369185+00:00,,2026-09-25T12:34:41.370185+00:00,,2026-09-25T12:34:41.371185+00:00,,2026-09-25T12:34:41.372185+00:00,,2026-09-25T12:34:41.373185+00:00,,2026-09-25T12:34:41.374185+00:00,,2026-09-25T12:34:41.375185+00:00,,2026-09-25T12:34:41.376185+00:00,,2026-09-25T12:34:41.377185+00:00,,2026-09-25T12:34:41.378185+00:00,,2026-09-25T12:34:41.368185+00:00,,2026-09-25T12:34:41.380185+00:00,
9,2026-09-25T11:05:36.949681+00:00,2026-09-25T12:34:42.413245+00:00,89.006,2026-09-25T12:34:42.324239+00:00,,2026-09-25T12:34:42.332240+00:00,,2026-09-25T12:34:42.341240+00:00,,2026-09-25T12:34:42.334240+00:00,,2026-09-25T12:34:42.335240+00:00,,2026-09-25T12:34:42.336240+00:00,,2026-09-25T12:34:42.337240+00:00,,2026-09-25T12:34:42.338240+00:00,,2026-09-25T12:34:42.339240+00:00,,2026-09-25T12:34:42.340240+00:00,,2026-09-25T12:34:42.333240+00:00,,2026-09-25T12:34:42.342241+00:00,,2026-09-25T12:34:42.343241+00:00,,2026-09-25T12:34:42.344241+00:00,,2026-09-25T12:34:42.345241+00:00,,2026-09-25T12:34:42.346241+00:00,,2026-09-25T12:34:42.347241+00:00,,2026-09-25T12:34:42.348241+00:00,,2026-09-25T12:34:42.349241+00:00,,2026-09-25T12:34:42.350241+00:00,,2026-09-25T12:34:42.351241+00:00,,2026-09-25T12:34:42.352241+00:00,,2026-09-25T12:34:42.364242+00:00,,2026-09-25T12:34:42.354241+00:00,,2026-09-25T12:34:42.355241+00:00,,2026-09-25T12:34:42.356241+00:00,,2026-09-25T12:34:42.357241+00:00,,2026-09-25T12:34:42.369242+00:00,,2026-09-25T12:34:42.359241+00:00,,2026-09-25T12:34:42.360242+00:00,,2026-09-25T12:34:42.361242+00:00,,2026-09-25T12:34:42.362242+00:00,,2026-09-25T12:34:42.363242+00:00,,2026-09-25T12:34:42.353241+00:00,,2026-09-25T12:34:42.365242+00:00,,2026-09-25T12:34:42.366242+00:00,,2026-09-25T12:34:42.367242+00:00,,2026-09-25T12:34:42.368242+00:00,,2026-09-25T12:34:42.358241+00:00,,2026-09-25T12:34:42.370242+00:00,,2026-09-25T12:34:42.371242+00:00,,2026-09-25T12:34:42.372242+00:00,,2026-09-25T12:34:42.373242+00:00,,2026-09-25T12:34:42.374242+00:00,,2026-09-25T12:34:42.375242+00:00,,2026-09-25T12:34:42.376242+00:00,,2026-09-25T12:34:42.388243+00:00,,2026-09-25T12:34:42.378243+00:00,,2026-09-25T12:34:42.379243+00:00,,2026-09-25T12:34:42.380243+00:00,,2026-09-25T12:34:42.381243+00:00,,2026-09-25T12:34:42.382243+00:00,,2026-09-25T12:34:42.383243+00:00,,2026-09-25T12:34:42.384243+00:00,,2026-09-25T12:34:42.385243+00:00,,2026-09-25T12:34:42.386243+00:00,,2026-09-25T12:34:42.387243+00:00,,2026-09-25T12:34:42.377243+00:00,,2026-09-25T12:34:42.389243+00:00,,2026-09-25T12:34:42.390243+00:00,,2026-09-25T12:34:42.391243+00:00,,2026-09-25T12:34:42.392243+00:00,,2026-09-25T12:34:42.393243+00:00,,2026-09-25T12:34:42.404244+00:00,,2026-09-25T12:34:42.395244+00:00,,2026-09-25T12:34:42.396244+00:00,,2026-09-25T12:34:42.397244+00:00,,2026-09-25T12:34:42.398244+00:00,,2026-09-25T12:34:42.399244+00:00,,2026-09-25T12:34:42.400244+00:00,,2026-09-25T12:34:42.401244+00:00,,2026-09-25T12:34:42.402244+00:00,,2026-09-25T12:34:42.403244+00:00,,2026-09-25T12:34:42.394243+00:00,,2026-09-25T12:34:42.405244+00:00,,2026-09-25T12:34:42.406244+00:00,,2026-09-25T12:34:42.407244+00:00,,2026-09-25T12:34:42.408244+00:00,,2026-09-25T12:34:42.409244+00:00,,2026-09-25T12:34:42.410244+00:00,,2026-09-25T12:34:42.411244+00:00,,2026-09-25T12:34:42.412245+00:00,,2026-09-25T12:34:42.413245+00:00,
12,2026-09-25T11:05:38.051467+00:00,2026-09-25T12:34:43.514308+00:00,94.006,2026-09-25T12:34:43.420302+00:00,,2026-09-25T12:34:43.432303+00:00,,2026-09-25T12:34:43.433303+00:00,,2026-09-25T12:34:43.434303+00:00,,2026-09-25T12:34:43.435303+00:00,,2026-09-25T12:34:43.436303+00:00,,2026-09-25T12:34:43.437303+00:00,,2026-09-25T12:34:43.438303+00:00,,2026-09-25T12:34:43.439303+00:00,,2026-09-25T12:34:43.451304+00:00,,2026-09-25T12:34:43.441303+00:00,,2026-09-25T12:34:43.442303+00:00,,2026-09-25T12:34:43.443303+00:00,,2026-09-25T12:34:43.444304+00:00,,2026-09-25T12:34:43.445304+00:00,,2026-09-25T12:34:43.446304+00:00,,2026-09-25T12:34:43.447304+00:00,,2026-09-25T12:34:43.448304+00:00,,2026-09-25T12:34:43.449304+00:00,,2026-09-25T12:34:43.450304+00:00,,2026-09-25T12:34:43.440303+00:00,,2026-09-25T12:34:43.452304+00:00,,2026-09-25T12:34:43.453304+00:00,,2026-09-25T12:34:43.465305+00:00,,2026-09-25T12:34:43.455304+00:00,,2026-09-25T12:34:43.456304+00:00,,2026-09-25T12:34:43.457304+00:00,,2026-09-25T12:34:43.458304+00:00,,2026-09-25T12:34:43.459304+00:00,,2026-09-25T12:34:43.460304+00:00,,2026-09-25T12:34:43.461305+00:00,,2026-09-25T12:34:43.462305+00:00,,2026-09-25T12:34:43.463305+00:00,,2026-09-25T12:34:43.464305+00:00,,2026-09-25T12:34:43.454304+00:00,,2026-09-25T12:34:43.466305+00:00,,2026-09-25T12:34:43.467305+00:00,,2026-09-25T12:34:43.468305+00:00,,2026-09-25T12:34:43.480306+00:00,,2026-09-25T12:34:43.470305+00:00,,2026-09-25T12:34:43.471305+00:00,,2026-09-25T12:34:43.472305+00:00,,2026-09-25T12:34:43.473305+00:00,,2026-09-25T12:34:43.474305+00:00,,2026-09-25T12:34:43.475305+00:00,,2026-09-25T12:34:43.476305+00:00,,2026-09-25T12:34:43.477305+00:00,,2026-09-25T12:34:43.478305+00:00,,2026-09-25T12:34:43.479306+00:00,,2026-09-25T12:34:43.469305+00:00,,2026-09-25T12:34:43.481306+00:00,,2026-09-25T12:34:43.482306+00:00,,2026-09-25T12:34:43.483306+00:00,,2026-09-25T12:34:43.484306+00:00,,2026-09-25T12:34:43.485306+00:00,,2026-09-25T12:34:43.486306+00:00,,2026-09-25T12:34:43.487306+00:00,,2026-09-25T12:34:43.488306+00:00,,2026-09-25T12:34:43.489306+00:00,,2026-09-25T12:34:43.490306+00:00,,2026-09-25T12:34:43.491306+00:00,,2026-09-25T12:34:43.492306+00:00,,2026-09-25T12:34:43.493306+00:00,,2026-09-25T12:34:43.494306+00:00,,2026-09-25T12:34:43.495306+00:00,,2026-09-25T12:34:43.496307+00:00,,2026-09-25T12:34:43.497307+00:00,,2026-09-25T12:34:43.498307+00:00,,2026-09-25T12:34:43.499307+00:00,,2026-09-25T12:34:43.500307+00:00,,2026-09-25T12:34:43.501307+00:00,,2026-09-25T12:34:43.502307+00:00,,2026-09-25T12:34:43.503307+00:00,,2026-09-25T12:34:43.504307+00:00,,2026-09-25T12:34:43.505307+00:00,,2026-09-25T12:34:43.506307+00:00,,2026-09-25T12:34:43.507307+00:00,,2026-09-25T12:34:43.508307+00:00,,2026-09-25T12:34:43.509307+00:00,,2026-09-25T12:34:43.514308+00:00,,2026-09-25T12:34:43.511307+00:00,,2026-09-25T12:34:43.512307+00:00,,2026-09-25T12:34:43.513307+00:00,
14,2026-09-25T11:05:38.767960+00:00,2026-09-25T12:34:44.231349+00:00,88.005,2026-09-25T12:34:44.143344+00:00,,2026-09-25T12:34:44.149344+00:00,,2026-09-25T12:34:44.150344+00:00,,2026-09-25T12:34:44.151344+00:00,,2026-09-25T12:34:44.152344+00:00,,2026-09-25T12:34:44.153344+00:00,,2026-09-25T12:34:44.154344+00:00,,2026-09-25T12:34:44.155344+00:00,,2026-09-25T12:34:44.156344+00:00,,2026-09-25T12:34:44.157344+00:00,,2026-09-25T12:34:44.158344+00:00,,2026-09-25T12:34:44.159344+00:00,,2026-09-25T12:34:44.160345+00:00,,2026-09-25T12:34:44.161345+00:00,,2026-09-25T12:34:44.162345+00:00,,2026-09-25T12:34:44.163345+00:00,,2026-09-25T12:34:44.175345+00:00,,2026-09-25T12:34:44.165345+00:00,,2026-09-25T12:34:44.166345+00:00,,2026-09-25T12:34:44.167345+00:00,,2026-09-25T12:34:44.168345+00:00,,2026-09-25T12:34:44.169345+00:00,,2026-09-25T12:34:44.170345+00:00,,2026-09-25T12:34:44.171345+00:00,,2026-09-25T12:34:44.172345+00:00,,2026-09-25T12:34:44.173345+00:00,,2026-09-25T12:34:44.174345+00:00,,2026-09-25T12:34:44.164345+00:00,,2026-09-25T12:34:44.176345+00:00,,2026-09-25T12:34:44.177345+00:00,,2026-09-25T12:34:44.178346+00:00,,2026-09-25T12:34:44.179346+00:00,,2026-09-25T12:34:44.180346+00:00,,2026-09-25T12:34:44.181346+00:00,,2026-09-25T12:34:44.182346+00:00,,2026-09-25T12:34:44.183346+00:00,,2026-09-25T12:34:44.184346+00:00,,2026-09-25T12:34:44.185346+00:00,,2026-09-25T12:34:44.186346+00:00,,2026-09-25T12:34:44.198347+00:00,,2026-09-25T12:34:44.199347+00:00,,2026-09-25T12:34:44.200347+00:00,,2026-09-25T12:34:44.201347+00:00,,2026-09-25T12:34:44.191346+00:00,,2026-09-25T12:34:44.192346+00:00,,2026-09-25T12:34:44.193346+00:00,,2026-09-25T12:34:44.194346+00:00,,2026-09-25T12:34:44.195347+00:00,,2026-09-25T12:34:44.196347+00:00,,2026-09-25T12:34:44.197347+00:00,,2026-09-25T12:34:44.187346+00:00,,2026-09-25T12:34:44.188346+00:00,,2026-09-25T12:34:44.189346+00:00,,2026-09-25T12:34:44.190346+00:00,,2026-09-25T12:34:44.202347+00:00,,2026-09-25T12:34:44.203347+00:00,,2026-09-25T12:34:44.204347+00:00,,2026-09-25T12:34:44.205347+00:00,,2026-09-25T12:34:44.206347+00:00,,2026-09-25T12:34:44.207347+00:00,,2026-09-25T12:34:44.208347+00:00,,2026-09-25T12:34:44.209347+00:00,,2026-09-25T12:34:44.210347+00:00,,2026-09-25T12:34:44.211347+00:00,,2026-09-25T12:34:44.212347+00:00,,2026-09-25T12:34:44.213348+00:00,,2026-09-25T12:34:44.214348+00:00,,2026-09-25T12:34:44.215348+00:00,,2026-09-25T12:34:44.216348+00:00,,2026-09-25T12:34:44.217348+00:00,,2026-09-25T12:34:44.218348+00:00,,2026-09-25T12:34:44.231349+00:00,,2026-09-25T12:34:44.221348+00:00,,2026-09-25T12:34:44.222348+00:00,,2026-09-25T12:34:44.223348+00:00,,2026-09-25T12:34:44.224348+00:00,,2026-09-25T12:34:44.225348+00:00,,2026-09-25T12:34:44.226348+00:00,,2026-09-25T12:34:44.227348+00:00,,2026-09-25T12:34:44.228348+00:00,,2026-09-25T12:34:44.229348+00:00,,2026-09-25T12:34:44.230349+00:00,,2026-09-25T12:34:44.220348+00:00,
