snapshot_id,timestamp,good_count,bad_count,source_timestamp_count,server_timestamp_count,source_min_timestamp,source_max_timestamp,source_timestamp_reference,sync_spread_ms,connected,health
1,2026-09-25T10:45:36.905170+00:00,83,0,83,0,2026-09-25T12:14:42.322603+00:00,2026-09-25T12:14:42.435610+00:00,2026-09-25T12:14:42.435610+00:00,113.00699999999999,True,ok
3,2026-09-25T10:45:37.678353+00:00,83,0,83,0,2026-09-25T12:14:43.121649+00:00,2026-09-25T12:14:43.208654+00:00,2026-09-25T12:14:43.208654+00:00,87.005,True,ok
5,2026-09-25T10:45:38.446668+00:00,83,0,83,0,2026-09-25T12:14:43.891693+00:00,2026-09-25T12:14:43.976698+00:00,2026-09-25T12:14:43.976698+00:00,85.005,True,ok
6,2026-09-25T10:45:38.800257+00:00,83,0,83,0,2026-09-25T12:14:44.230712+00:00,2026-09-25T12:14:44.316717+00:00,2026-09-25T12:14:44.316717+00:00,86.005,True,ok
9,2026-09-25T10:45:39.895749+00:00,83,0,83,0,2026-09-25T12:14:45.335776+00:00,2026-09-25T12:14:45.425781+00:00,2026-09-25T12:14:45.425781+00:00,90.005,True,ok
11,2026-09-25T10:45:40.744006+00:00,83,0,83,0,2026-09-25T12:14:46.058817+00:00,2026-09-25T12:14:46.173824+00:00,2026-09-25T12:14:46.173824+00:00,115.007,True,ok
14,2026-09-25T10:45:41.806916+00:00,83,0,83,0,2026-09-25T12:14:47.246885+00:00,2026-09-25T12:14:47.336890+00:00,2026-09-25T12:14:47.336890+00:00,90.005,True,ok
17,2026-09-25T10:45:42.898457+00:00,83,0,83,0,2026-09-25T12:14:48.337947+00:00,2026-09-25T12:14:48.427953+00:00,2026-09-25T12:14:48.427953+00:00,90.006,True,ok
19,2026-09-25T10:45:43.698260+00:00,83,0,83,0,2026-09-25T12:14:49.128993+00:00,2026-09-25T12:14:49.227998+00:00,2026-09-25T12:14:49.227998+00:00,99.005,True,ok
21,2026-09-25T10:45:44.525990+00:00,83,0,83,0,2026-09-25T12:14:49.959040+00:00,2026-09-25T12:14:50.056046+00:00,2026-09-25T12:14:50.056046+00:00,97.006,True,ok
24,2026-09-25T10:45:45.715787+00:00,83,0,83,0,2026-09-25T12:14:51.159109+00:00,2026-09-25T12:14:51.245114+00:00,2026-09-25T12:14:51.245114+00:00,86.005,True,ok
27,2026-09-25T10:45:46.802261+00:00,83,0,83,0,2026-09-25T12:14:52.237170+00:00,2026-09-25T12:14:52.332176+00:00,2026-09-25T12:14:52.332176+00:00,95.006,True,ok
30,2026-09-25T10:45:47.882726+00:00,83,0,83,0,2026-09-25T12:14:53.325233+00:00,2026-09-25T12:14:53.412238+00:00,2026-09-25T12:14:53.412238+00:00,87.005,True,ok
33,2026-09-25T10:45:48.973709+00:00,83,0,83,0,2026-09-25T12:14:54.393294+00:00,2026-09-25T12:14:54.480299+00:00,2026-09-25T12:14:54.480299+00:00,87.005,True,ok
35,2026-09-25T10:45:49.785792+00:00,83,0,83,0,2026-09-25T12:14:55.222341+00:00,2026-09-25T12:14:55.315346+00:00,2026-09-25T12:14:55.315346+00:00,93.00500000000001,True,ok
38,2026-09-25T10:45:50.857946+00:00,83,0,83,0,2026-09-25T12:14:56.298403+00:00,2026-09-25T12:14:56.387408+00:00,2026-09-25T12:14:56.387408+00:00,89.005,True,ok
40,2026-09-25T10:45:51.594007+00:00,83,0,83,0,2026-09-25T12:14:57.033445+00:00,2026-09-25T12:14:57.123450+00:00,2026-09-25T12:14:57.123450+00:00,90.005,True,ok
43,2026-09-25T10:45:52.782244+00:00,83,0,83,0,2026-09-25T12:14:58.221513+00:00,2026-09-25T12:14:58.311518+00:00,2026-09-25T12:14:58.311518+00:00,90.005,True,ok
46,2026-09-25T10:45:53.873445+00:00,83,0,83,0,2026-09-25T12:14:59.303575+00:00,2026-09-25T12:14:59.398580+00:00,2026-09-25T12:14:59.398580+00:00,95.00500000000001,True,ok
48,2026-09-25T10:45:54.707028+00:00,83,0,83,0,2026-09-25T12:15:00.137622+00:00,2026-09-25T12:15:00.235628+00:00,2026-09-25T12:15:00.235628+00:00,98.006,True,ok
50,2026-09-25T10:45:55.642417+00:00,83,0,83,0,2026-09-25T12:15:01.041674+00:00,2026-09-25T12:15:01.171681+00:00,2026-09-25T12:15:01.171681+00:00,130.007,True,ok
53,2026-09-25T10:45:56.734419+00:00,83,0,83,0,2026-09-25T12:15:02.174739+00:00,2026-09-25T12:15:02.263744+00:00,2026-09-25T12:15:02.263744+00:00,89.005,True,ok
56,2026-09-25T10:45:57.969331+00:00,83,0,83,0,2026-09-25T12:15:03.363807+00:00,2026-09-25T12:15:03.485814+00:00,2026-09-25T12:15:03.485814+00:00,122.007,True,ok
59,2026-09-25T10:45:59.375166+00:00,83,0,83,0,2026-09-25T12:15:04.639880+00:00,2026-09-25T12:15:04.766887+00:00,2026-09-25T12:15:04.766887+00:00,127.007,True,ok
60,2026-09-25T10:45:59.756939+00:00,83,0,83,0,2026-09-25T12:15:05.158909+00:00,2026-09-25T12:15:05.277916+00:00,2026-09-25T12:15:05.277916+00:00,119.007,True,ok
