snapshot_id,timestamp,good_count,bad_count,source_timestamp_count,server_timestamp_count,source_min_timestamp,source_max_timestamp,source_timestamp_reference,sync_spread_ms,connected,health
1,2026-09-25T11:03:02.984063+00:00,83,0,83,0,2026-09-25T12:32:08.312431+00:00,2026-09-25T12:32:08.456439+00:00,2026-09-25T12:32:08.456439+00:00,144.008,True,ok
4,2026-09-25T11:03:04.084708+00:00,83,0,83,0,2026-09-25T12:32:09.461496+00:00,2026-09-25T12:32:09.548501+00:00,2026-09-25T12:32:09.548501+00:00,87.005,True,ok
4,2026-09-25T11:03:04.084708+00:00,83,0,83,0,2026-09-25T12:32:09.461496+00:00,2026-09-25T12:32:09.548501+00:00,2026-09-25T12:32:09.548501+00:00,87.005,True,ok
7,2026-09-25T11:03:05.446724+00:00,83,0,83,0,2026-09-25T12:32:10.659565+00:00,2026-09-25T12:32:10.766571+00:00,2026-09-25T12:32:10.766571+00:00,107.006,True,ok
9,2026-09-25T11:03:06.194509+00:00,83,0,83,0,2026-09-25T12:32:11.574617+00:00,2026-09-25T12:32:11.665622+00:00,2026-09-25T12:32:11.665622+00:00,91.005,True,ok
11,2026-09-25T11:03:06.959422+00:00,83,0,83,0,2026-09-25T12:32:12.292658+00:00,2026-09-25T12:32:12.380663+00:00,2026-09-25T12:32:12.380663+00:00,88.005,True,ok
14,2026-09-25T11:03:08.067739+00:00,83,0,83,0,2026-09-25T12:32:13.449724+00:00,2026-09-25T12:32:13.539729+00:00,2026-09-25T12:32:13.539729+00:00,90.005,True,ok
16,2026-09-25T11:03:08.881435+00:00,83,0,83,0,2026-09-25T12:32:14.162765+00:00,2026-09-25T12:32:14.254770+00:00,2026-09-25T12:32:14.254770+00:00,92.00500000000001,True,ok
19,2026-09-25T11:03:09.988712+00:00,83,0,83,0,2026-09-25T12:32:15.367834+00:00,2026-09-25T12:32:15.460839+00:00,2026-09-25T12:32:15.460839+00:00,93.00500000000001,True,ok
24,2026-09-25T11:03:11.944346+00:00,83,0,83,0,2026-09-25T12:32:17.246942+00:00,2026-09-25T12:32:17.415951+00:00,2026-09-25T12:32:17.415951+00:00,169.009,True,ok
25,2026-09-25T11:03:12.443648+00:00,83,0,83,0,2026-09-25T12:32:17.681966+00:00,2026-09-25T12:32:17.789973+00:00,2026-09-25T12:32:17.789973+00:00,108.007,True,ok
28,2026-09-25T11:03:13.606458+00:00,83,0,83,0,2026-09-25T12:32:18.988041+00:00,2026-09-25T12:32:19.076046+00:00,2026-09-25T12:32:19.076046+00:00,88.005,True,ok
30,2026-09-25T11:03:14.299338+00:00,83,0,83,0,2026-09-25T12:32:19.682081+00:00,2026-09-25T12:32:19.771086+00:00,2026-09-25T12:32:19.771086+00:00,89.005,True,ok
32,2026-09-25T11:03:15.125613+00:00,83,0,83,0,2026-09-25T12:32:20.515128+00:00,2026-09-25T12:32:20.597133+00:00,2026-09-25T12:32:20.597133+00:00,82.005,True,ok
34,2026-09-25T11:03:15.871245+00:00,83,0,83,0,2026-09-25T12:32:21.256171+00:00,2026-09-25T12:32:21.343176+00:00,2026-09-25T12:32:21.343176+00:00,87.005,True,ok
37,2026-09-25T11:03:17.008682+00:00,83,0,83,0,2026-09-25T12:32:22.389236+00:00,2026-09-25T12:32:22.480241+00:00,2026-09-25T12:32:22.480241+00:00,91.005,True,ok
40,2026-09-25T11:03:18.083788+00:00,83,0,83,0,2026-09-25T12:32:23.469297+00:00,2026-09-25T12:32:23.555302+00:00,2026-09-25T12:32:23.555302+00:00,86.005,True,ok
43,2026-09-25T11:03:19.123135+00:00,83,0,83,0,2026-09-25T12:32:24.506357+00:00,2026-09-25T12:32:24.593362+00:00,2026-09-25T12:32:24.593362+00:00,87.005,True,ok
46,2026-09-25T11:03:20.326161+00:00,83,0,83,0,2026-09-25T12:32:25.704425+00:00,2026-09-25T12:32:25.797431+00:00,2026-09-25T12:32:25.797431+00:00,93.006,True,ok
48,2026-09-25T11:03:21.099703+00:00,83,0,83,0,2026-09-25T12:32:26.416466+00:00,2026-09-25T12:32:26.512471+00:00,2026-09-25T12:32:26.512471+00:00,96.005,True,ok
50,2026-09-25T11:03:21.970195+00:00,83,0,83,0,2026-09-25T12:32:27.265515+00:00,2026-09-25T12:32:27.441525+00:00,2026-09-25T12:32:27.441525+00:00,176.01,True,ok
52,2026-09-25T11:03:22.803141+00:00,83,0,83,0,2026-09-25T12:32:28.184567+00:00,2026-09-25T12:32:28.274572+00:00,2026-09-25T12:32:28.274572+00:00,90.005,True,ok
56,2026-09-25T11:03:24.382901+00:00,83,0,83,0,2026-09-25T12:32:29.761657+00:00,2026-09-25T12:32:29.853663+00:00,2026-09-25T12:32:29.853663+00:00,92.006,True,ok
58,2026-09-25T11:03:25.187462+00:00,83,0,83,0,2026-09-25T12:32:30.571704+00:00,2026-09-25T12:32:30.658709+00:00,2026-09-25T12:32:30.658709+00:00,87.005,True,ok
61,2026-09-25T11:03:26.243972+00:00,83,0,83,0,2026-09-25T12:32:31.627764+00:00,2026-09-25T12:32:31.714769+00:00,2026-09-25T12:32:31.714769+00:00,87.005,True,ok
63,2026-09-25T11:03:26.971845+00:00,83,0,83,0,2026-09-25T12:32:32.314803+00:00,2026-09-25T12:32:32.415809+00:00,2026-09-25T12:32:32.415809+00:00,101.006,True,ok
