snapshot_id,timestamp,good_count,bad_count,source_timestamp_count,server_timestamp_count,source_min_timestamp,source_max_timestamp,source_timestamp_reference,sync_spread_ms,connected,health
1,2026-09-25T11:16:15.153044+00:00,83,0,83,0,2026-09-25T12:45:20.416736+00:00,2026-09-25T12:45:20.581746+00:00,2026-09-25T12:45:20.581746+00:00,165.01,True,ok
2,2026-09-25T11:16:15.496786+00:00,83,0,83,0,2026-09-25T12:45:20.835760+00:00,2026-09-25T12:45:20.923765+00:00,2026-09-25T12:45:20.923765+00:00,88.005,True,ok
3,2026-09-25T11:16:15.839248+00:00,83,0,83,0,2026-09-25T12:45:21.179780+00:00,2026-09-25T12:45:21.265785+00:00,2026-09-25T12:45:21.265785+00:00,86.005,True,ok
4,2026-09-25T11:16:16.179859+00:00,83,0,83,0,2026-09-25T12:45:21.520799+00:00,2026-09-25T12:45:21.607804+00:00,2026-09-25T12:45:21.607804+00:00,87.005,True,ok
5,2026-09-25T11:16:16.541934+00:00,83,0,83,0,2026-09-25T12:45:21.865819+00:00,2026-09-25T12:45:21.968825+00:00,2026-09-25T12:45:21.968825+00:00,103.006,True,ok
6,2026-09-25T11:16:16.894595+00:00,83,0,83,0,2026-09-25T12:45:22.224840+00:00,2026-09-25T12:45:22.322845+00:00,2026-09-25T12:45:22.322845+00:00,98.005,True,ok
7,2026-09-25T11:16:17.235471+00:00,83,0,83,0,2026-09-25T12:45:22.576860+00:00,2026-09-25T12:45:22.663865+00:00,2026-09-25T12:45:22.663865+00:00,87.005,True,ok
8,2026-09-25T11:16:17.600196+00:00,83,0,83,0,2026-09-25T12:45:22.918879+00:00,2026-09-25T12:45:23.027886+00:00,2026-09-25T12:45:23.027886+00:00,109.007,True,ok
9,2026-09-25T11:16:17.972464+00:00,83,0,83,0,2026-09-25T12:45:23.286900+00:00,2026-09-25T12:45:23.384906+00:00,2026-09-25T12:45:23.384906+00:00,98.006,True,ok
10,2026-09-25T11:16:18.455634+00:00,83,0,83,0,2026-09-25T12:45:23.656922+00:00,2026-09-25T12:45:23.883935+00:00,2026-09-25T12:45:23.883935+00:00,227.013,True,ok
11,2026-09-25T11:16:18.804986+00:00,83,0,83,0,2026-09-25T12:45:24.137949+00:00,2026-09-25T12:45:24.232955+00:00,2026-09-25T12:45:24.232955+00:00,95.006,True,ok
12,2026-09-25T11:16:19.159377+00:00,83,0,83,0,2026-09-25T12:45:24.487969+00:00,2026-09-25T12:45:24.586975+00:00,2026-09-25T12:45:24.586975+00:00,99.006,True,ok
13,2026-09-25T11:16:19.566808+00:00,83,0,83,0,2026-09-25T12:45:24.842989+00:00,2026-09-25T12:45:24.938995+00:00,2026-09-25T12:45:24.938995+00:00,96.006,True,ok
14,2026-09-25T11:16:19.917956+00:00,83,0,83,0,2026-09-25T12:45:25.249013+00:00,2026-09-25T12:45:25.342018+00:00,2026-09-25T12:45:25.342018+00:00,93.00500000000001,True,ok
15,2026-09-25T11:16:20.340706+00:00,83,0,83,0,2026-09-25T12:45:25.679037+00:00,2026-09-25T12:45:25.769042+00:00,2026-09-25T12:45:25.769042+00:00,90.005,True,ok
16,2026-09-25T11:16:20.685375+00:00,83,0,83,0,2026-09-25T12:45:26.024057+00:00,2026-09-25T12:45:26.113062+00:00,2026-09-25T12:45:26.113062+00:00,89.005,True,ok
17,2026-09-25T11:16:21.088900+00:00,83,0,83,0,2026-09-25T12:45:26.369077+00:00,2026-09-25T12:45:26.471083+00:00,2026-09-25T12:45:26.471083+00:00,102.006,True,ok
18,2026-09-25T11:16:21.456272+00:00,83,0,83,0,2026-09-25T12:45:26.772100+00:00,2026-09-25T12:45:26.864105+00:00,2026-09-25T12:45:26.864105+00:00,92.00500000000001,True,ok
19,2026-09-25T11:16:21.806906+00:00,83,0,83,0,2026-09-25T12:45:27.140121+00:00,2026-09-25T12:45:27.234126+00:00,2026-09-25T12:45:27.234126+00:00,94.00500000000001,True,ok
20,2026-09-25T11:16:22.167938+00:00,83,0,83,0,2026-09-25T12:45:27.491141+00:00,2026-09-25T12:45:27.590147+00:00,2026-09-25T12:45:27.590147+00:00,99.006,True,ok
21,2026-09-25T11:16:22.513066+00:00,83,0,83,0,2026-09-25T12:45:27.850161+00:00,2026-09-25T12:45:27.941167+00:00,2026-09-25T12:45:27.941167+00:00,91.006,True,ok
22,2026-09-25T11:16:22.870589+00:00,83,0,83,0,2026-09-25T12:45:28.196181+00:00,2026-09-25T12:45:28.297187+00:00,2026-09-25T12:45:28.297187+00:00,101.006,True,ok
23,2026-09-25T11:16:23.235823+00:00,83,0,83,0,2026-09-25T12:45:28.559202+00:00,2026-09-25T12:45:28.657208+00:00,2026-09-25T12:45:28.657208+00:00,98.006,True,ok
24,2026-09-25T11:16:23.609165+00:00,83,0,83,0,2026-09-25T12:45:28.921223+00:00,2026-09-25T12:45:29.029229+00:00,2026-09-25T12:45:29.029229+00:00,108.006,True,ok
25,2026-09-25T11:16:24.043794+00:00,83,0,83,0,2026-09-25T12:45:29.291244+00:00,2026-09-25T12:45:29.469254+00:00,2026-09-25T12:45:29.469254+00:00,178.01,True,ok
26,2026-09-25T11:16:24.459467+00:00,83,0,83,0,2026-09-25T12:45:29.726269+00:00,2026-09-25T12:45:29.887278+00:00,2026-09-25T12:45:29.887278+00:00,161.00900000000001,True,ok
27,2026-09-25T11:16:24.804454+00:00,83,0,83,0,2026-09-25T12:45:30.142293+00:00,2026-09-25T12:45:30.231298+00:00,2026-09-25T12:45:30.231298+00:00,89.005,True,ok
28,2026-09-25T11:16:25.166374+00:00,83,0,83,0,2026-09-25T12:45:30.486312+00:00,2026-09-25T12:45:30.577317+00:00,2026-09-25T12:45:30.577317+00:00,91.005,True,ok
29,2026-09-25T11:16:25.518011+00:00,83,0,83,0,2026-09-25T12:45:30.854333+00:00,2026-09-25T12:45:30.945338+00:00,2026-09-25T12:45:30.945338+00:00,91.005,True,ok
30,2026-09-25T11:16:25.873180+00:00,83,0,83,0,2026-09-25T12:45:31.202353+00:00,2026-09-25T12:45:31.300359+00:00,2026-09-25T12:45:31.300359+00:00,98.006,True,ok
31,2026-09-25T11:16:26.213194+00:00,83,0,83,0,2026-09-25T12:45:31.554373+00:00,2026-09-25T12:45:31.641378+00:00,2026-09-25T12:45:31.641378+00:00,87.005,True,ok
32,2026-09-25T11:16:26.559056+00:00,83,0,83,0,2026-09-25T12:45:31.894393+00:00,2026-09-25T12:45:31.986398+00:00,2026-09-25T12:45:31.986398+00:00,92.00500000000001,True,ok
33,2026-09-25T11:16:26.938108+00:00,83,0,83,0,2026-09-25T12:45:32.248413+00:00,2026-09-25T12:45:32.362420+00:00,2026-09-25T12:45:32.362420+00:00,114.00699999999999,True,ok
34,2026-09-25T11:16:27.442774+00:00,83,0,83,0,2026-09-25T12:45:32.786444+00:00,2026-09-25T12:45:32.870449+00:00,2026-09-25T12:45:32.870449+00:00,84.005,True,ok
35,2026-09-25T11:16:27.798808+00:00,83,0,83,0,2026-09-25T12:45:33.130463+00:00,2026-09-25T12:45:33.224469+00:00,2026-09-25T12:45:33.224469+00:00,94.006,True,ok
36,2026-09-25T11:16:28.210209+00:00,83,0,83,0,2026-09-25T12:45:33.486484+00:00,2026-09-25T12:45:33.600490+00:00,2026-09-25T12:45:33.600490+00:00,114.006,True,ok
37,2026-09-25T11:16:28.646913+00:00,83,0,83,0,2026-09-25T12:45:33.935510+00:00,2026-09-25T12:45:34.030515+00:00,2026-09-25T12:45:34.030515+00:00,95.00500000000001,True,ok
38,2026-09-25T11:16:29.010098+00:00,83,0,83,0,2026-09-25T12:45:34.329532+00:00,2026-09-25T12:45:34.420537+00:00,2026-09-25T12:45:34.420537+00:00,91.005,True,ok
39,2026-09-25T11:16:29.404219+00:00,83,0,83,0,2026-09-25T12:45:34.740556+00:00,2026-09-25T12:45:34.831561+00:00,2026-09-25T12:45:34.831561+00:00,91.005,True,ok
40,2026-09-25T11:16:29.762053+00:00,83,0,83,0,2026-09-25T12:45:35.086575+00:00,2026-09-25T12:45:35.189581+00:00,2026-09-25T12:45:35.189581+00:00,103.006,True,ok
41,2026-09-25T11:16:30.128086+00:00,83,0,83,0,2026-09-25T12:45:35.447596+00:00,2026-09-25T12:45:35.550602+00:00,2026-09-25T12:45:35.550602+00:00,103.006,True,ok
42,2026-09-25T11:16:30.530355+00:00,83,0,83,0,2026-09-25T12:45:35.809617+00:00,2026-09-25T12:45:35.901622+00:00,2026-09-25T12:45:35.901622+00:00,92.00500000000001,True,ok
43,2026-09-25T11:16:30.883202+00:00,83,0,83,0,2026-09-25T12:45:36.212640+00:00,2026-09-25T12:45:36.310645+00:00,2026-09-25T12:45:36.310645+00:00,98.005,True,ok
44,2026-09-25T11:16:31.287736+00:00,83,0,83,0,2026-09-25T12:45:36.628664+00:00,2026-09-25T12:45:36.715669+00:00,2026-09-25T12:45:36.715669+00:00,87.005,True,ok
45,2026-09-25T11:16:31.646237+00:00,83,0,83,0,2026-09-25T12:45:36.972683+00:00,2026-09-25T12:45:37.071689+00:00,2026-09-25T12:45:37.071689+00:00,99.006,True,ok
46,2026-09-25T11:16:32.086527+00:00,83,0,83,0,2026-09-25T12:45:37.335704+00:00,2026-09-25T12:45:37.462711+00:00,2026-09-25T12:45:37.462711+00:00,127.007,True,ok
47,2026-09-25T11:16:32.548219+00:00,83,0,83,0,2026-09-25T12:45:37.889736+00:00,2026-09-25T12:45:37.975741+00:00,2026-09-25T12:45:37.975741+00:00,86.005,True,ok
48,2026-09-25T11:16:32.974609+00:00,83,0,83,0,2026-09-25T12:45:38.229755+00:00,2026-09-25T12:45:38.322760+00:00,2026-09-25T12:45:38.322760+00:00,93.00500000000001,True,ok
49,2026-09-25T11:16:33.331250+00:00,83,0,83,0,2026-09-25T12:45:38.656780+00:00,2026-09-25T12:45:38.757785+00:00,2026-09-25T12:45:38.757785+00:00,101.005,True,ok
50,2026-09-25T11:16:33.694484+00:00,83,0,83,0,2026-09-25T12:45:39.013800+00:00,2026-09-25T12:45:39.118806+00:00,2026-09-25T12:45:39.118806+00:00,105.006,True,ok
51,2026-09-25T11:16:34.077815+00:00,83,0,83,0,2026-09-25T12:45:39.377821+00:00,2026-09-25T12:45:39.504828+00:00,2026-09-25T12:45:39.504828+00:00,127.007,True,ok
52,2026-09-25T11:16:34.510242+00:00,83,0,83,0,2026-09-25T12:45:39.761843+00:00,2026-09-25T12:45:39.936853+00:00,2026-09-25T12:45:39.936853+00:00,175.01,True,ok
53,2026-09-25T11:16:34.854460+00:00,83,0,83,0,2026-09-25T12:45:40.191867+00:00,2026-09-25T12:45:40.281873+00:00,2026-09-25T12:45:40.281873+00:00,90.006,True,ok
54,2026-09-25T11:16:35.219831+00:00,83,0,83,0,2026-09-25T12:45:40.536887+00:00,2026-09-25T12:45:40.641893+00:00,2026-09-25T12:45:40.641893+00:00,105.006,True,ok
55,2026-09-25T11:16:35.564530+00:00,83,0,83,0,2026-09-25T12:45:40.900908+00:00,2026-09-25T12:45:40.991913+00:00,2026-09-25T12:45:40.991913+00:00,91.005,True,ok
56,2026-09-25T11:16:35.918702+00:00,83,0,83,0,2026-09-25T12:45:41.247928+00:00,2026-09-25T12:45:41.345933+00:00,2026-09-25T12:45:41.345933+00:00,98.005,True,ok
57,2026-09-25T11:16:36.322675+00:00,83,0,83,0,2026-09-25T12:45:41.662952+00:00,2026-09-25T12:45:41.749956+00:00,2026-09-25T12:45:41.749956+00:00,87.004,True,ok
58,2026-09-25T11:16:36.665532+00:00,83,0,83,0,2026-09-25T12:45:42.003971+00:00,2026-09-25T12:45:42.091976+00:00,2026-09-25T12:45:42.091976+00:00,88.005,True,ok
59,2026-09-25T11:16:37.079623+00:00,83,0,83,0,2026-09-25T12:45:42.418995+00:00,2026-09-25T12:45:42.507000+00:00,2026-09-25T12:45:42.507000+00:00,88.005,True,ok
60,2026-09-25T11:16:37.428276+00:00,83,0,83,0,2026-09-25T12:45:42.761014+00:00,2026-09-25T12:45:42.849019+00:00,2026-09-25T12:45:42.849019+00:00,88.005,True,ok
61,2026-09-25T11:16:37.784939+00:00,83,0,83,0,2026-09-25T12:45:43.111034+00:00,2026-09-25T12:45:43.212040+00:00,2026-09-25T12:45:43.212040+00:00,101.006,True,ok
62,2026-09-25T11:16:38.147731+00:00,83,0,83,0,2026-09-25T12:45:43.466055+00:00,2026-09-25T12:45:43.566060+00:00,2026-09-25T12:45:43.566060+00:00,100.005,True,ok
63,2026-09-25T11:16:38.525178+00:00,83,0,83,0,2026-09-25T12:45:43.829075+00:00,2026-09-25T12:45:43.918080+00:00,2026-09-25T12:45:43.918080+00:00,89.005,True,ok
64,2026-09-25T11:16:38.887652+00:00,83,0,83,0,2026-09-25T12:45:44.212097+00:00,2026-09-25T12:45:44.315103+00:00,2026-09-25T12:45:44.315103+00:00,103.006,True,ok
65,2026-09-25T11:16:39.228774+00:00,83,0,83,0,2026-09-25T12:45:44.568118+00:00,2026-09-25T12:45:44.656123+00:00,2026-09-25T12:45:44.656123+00:00,88.005,True,ok
66,2026-09-25T11:16:39.644326+00:00,83,0,83,0,2026-09-25T12:45:44.911137+00:00,2026-09-25T12:45:45.015143+00:00,2026-09-25T12:45:45.015143+00:00,104.006,True,ok
67,2026-09-25T11:16:40.003533+00:00,83,0,83,0,2026-09-25T12:45:45.333161+00:00,2026-09-25T12:45:45.428167+00:00,2026-09-25T12:45:45.428167+00:00,95.006,True,ok
68,2026-09-25T11:16:40.350044+00:00,83,0,83,0,2026-09-25T12:45:45.685182+00:00,2026-09-25T12:45:45.777187+00:00,2026-09-25T12:45:45.777187+00:00,92.00500000000001,True,ok
69,2026-09-25T11:16:40.693352+00:00,83,0,83,0,2026-09-25T12:45:46.030201+00:00,2026-09-25T12:45:46.119206+00:00,2026-09-25T12:45:46.119206+00:00,89.005,True,ok
70,2026-09-25T11:16:41.091932+00:00,83,0,83,0,2026-09-25T12:45:46.430224+00:00,2026-09-25T12:45:46.519229+00:00,2026-09-25T12:45:46.519229+00:00,89.005,True,ok
71,2026-09-25T11:16:41.454561+00:00,83,0,83,0,2026-09-25T12:45:46.774244+00:00,2026-09-25T12:45:46.866249+00:00,2026-09-25T12:45:46.866249+00:00,92.00500000000001,True,ok
72,2026-09-25T11:16:41.802918+00:00,83,0,83,0,2026-09-25T12:45:47.136265+00:00,2026-09-25T12:45:47.229270+00:00,2026-09-25T12:45:47.229270+00:00,93.00500000000001,True,ok
73,2026-09-25T11:16:42.161352+00:00,83,0,83,0,2026-09-25T12:45:47.485285+00:00,2026-09-25T12:45:47.582290+00:00,2026-09-25T12:45:47.582290+00:00,97.005,True,ok
74,2026-09-25T11:16:42.617446+00:00,83,0,83,0,2026-09-25T12:45:47.946311+00:00,2026-09-25T12:45:48.044316+00:00,2026-09-25T12:45:48.044316+00:00,98.005,True,ok
75,2026-09-25T11:16:43.036962+00:00,83,0,83,0,2026-09-25T12:45:48.302331+00:00,2026-09-25T12:45:48.442339+00:00,2026-09-25T12:45:48.442339+00:00,140.00799999999998,True,ok
76,2026-09-25T11:16:43.390975+00:00,83,0,83,0,2026-09-25T12:45:48.722355+00:00,2026-09-25T12:45:48.816361+00:00,2026-09-25T12:45:48.816361+00:00,94.006,True,ok
77,2026-09-25T11:16:43.773770+00:00,83,0,83,0,2026-09-25T12:45:49.091376+00:00,2026-09-25T12:45:49.198383+00:00,2026-09-25T12:45:49.198383+00:00,107.007,True,ok
78,2026-09-25T11:16:44.148229+00:00,83,0,83,0,2026-09-25T12:45:49.465398+00:00,2026-09-25T12:45:49.567404+00:00,2026-09-25T12:45:49.567404+00:00,102.006,True,ok
79,2026-09-25T11:16:44.574771+00:00,83,0,83,0,2026-09-25T12:45:49.830419+00:00,2026-09-25T12:45:50.001428+00:00,2026-09-25T12:45:50.001428+00:00,171.009,True,ok
